cp:cannot stat ‘../../../../../../../cygdrive/r/MultiCoder_SOAP_4_DCTECH-MC01X_05-15-2016_17-00-00.wav’:No such file or directory,MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_06-00-00.wav,20160509_me_hour2_feed1,-29.9,7.1,-7.5
17_ME_segmentC_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_06-00-00.wav,20160509_me_hour2_feed1,-31.7,7.2,-8.2
18_ME_musicE_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_05-00-00.wav,20160509_me_hour1_feed1,-29.5,3.8,-12.8
18_ME_musicE_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_06-00-00.wav,20160509_me_hour2_feed1,-33.6,3.8,-16.4
19_ME_newscast4_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_05-00-00.wav,20160509_me_hour1_feed1,-29.4,4.8,-12.0
19_ME_newscast4_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_06-00-00.wav,20160509_me_hour2_feed1,-28.8,4.7,-9.8
20_ME_HandNpromo_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_05-00-00.wav,20160509_me_hour1_feed1,-29.8,5.3,-10.6
20_ME_HandNpromo_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_06-00-00.wav,20160509_me_hour2_feed1,-35.5,6.4,-20.2
21_ME_musicF_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_05-00-00.wav,20160509_me_hour1_feed1,-29.5,3.6,-13.6
21_ME_musicF_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_06-00-00.wav,20160509_me_hour2_feed1,-30.6,6.0,-17.1
22_ME_fundingCreditD_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_05-00-00.wav,20160509_me_hour1_feed1,-29.6,4.3,-13.0
22_ME_fundingCreditD_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_06-00-00.wav,20160509_me_hour2_feed1,-30.3,5.2,-15.4
23_ME_segmentD_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_05-00-00.wav,20160509_me_hour1_feed1,-30.5,4.5,-13.5
23_ME_segmentD_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_06-00-00.wav,20160509_me_hour2_feed1,-31.0,5.1,-8.7
24_ME_musicG_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_05-00-00.wav,20160509_me_hour1_feed1,-31.6,5.7,-11.5
24_ME_musicG_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_06-00-00.wav,20160509_me_hour2_feed1,-31.5,4.6,-17.8
25_ME_segmentE_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_05-00-00.wav,20160509_me_hour1_feed1,-30.6,4.3,-8.5
25_ME_segmentE_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_06-00-00.wav,20160509_me_hour2_feed1,-28.2,7.1,-10.1
26_ME_musicH_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_05-00-00.wav,20160509_me_hour1_feed1,-30.1,3.1,-17.6
26_ME_musicH_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_06-00-00.wav,20160509_me_hour2_feed1,-32.7,7.9,-16.1
01_ATC_billboard_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-28.2,4.0,-8.1
01_ATC_billboard_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-27.8,4.0,-7.8
