	
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology\ Strategy/Loudness/Example\ Audio/20130805_atc_hour1_feed1.wav	Feb 20 2014 22:01:52	'
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology Strategy/Loudness/Example Audio/20130805_atc_hour1_feed1.wav'	20130805_atc_hour1_feed1	 USXXXDCTECH-MC01 160000000006151	2013-08-05	creation_time : 16:00:00		Duration: 01:01:03.04,	20130805_atc_hour1_feed1	 USXXXDCTECH-MC01 160000000006151	2013-08-05		time=01:01:03.04 	686820	[Parsed_ebur128_0 @ 02c56b00] Summary	Integrated loudness	I: -29.6 LUFS	Threshold: -39.9 LUFS	
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology\ Strategy/Loudness/Example\ Audio/20130805_atc_hour2_feed1.wav	Feb 20 2014 22:01:52	'
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology Strategy/Loudness/Example Audio/20130805_atc_hour2_feed1.wav'	Duration: 01:01:02.96, bitrate: 1536 kb/s	time=01:01:02.96 	686805	[Parsed_ebur128_0 @ 02c56420] Summary	Integrated loudness	I: -29.1 LUFS	Threshold: -39.4 LUFS	
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology\ Strategy/Loudness/Example\ Audio/20130806_atc_hour1_feed1.wav	Feb 20 2014 22:01:52	'
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology Strategy/Loudness/Example Audio/20130806_atc_hour1_feed1.wav'	20130806_atc_hour1_feed1	 USXXXDCTECH-MC01 160000000026153	2013-08-06	creation_time : 16:00:00		Duration: 01:01:02.88,	20130806_atc_hour1_feed1	 USXXXDCTECH-MC01 160000000026153	2013-08-06		time=01:01:02.88 	686790	[Parsed_ebur128_0 @ 02c56b00] Summary	Integrated loudness	I: -28.6 LUFS	Threshold: -38.9 LUFS	Loudness range	LRA: 6.3 LU	Threshold: -49.0 LUFS	LRA low: -32.4 LUFS	LRA high: -26.1 LUFS	True peak	Peak: -8.9 dBFS	
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology\ Strategy/Loudness/Example\ Audio/20130806_atc_hour2_feed1.wav	Feb 20 2014 22:01:52	'
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology Strategy/Loudness/Example Audio/20130806_atc_hour2_feed1.wav'	20130806_atc_hour2_feed1	 USXXXDCTECH-MC01 170000000005141	2013-08-06	creation_time : 17:00:00		Duration: 01:01:03.08,	20130806_atc_hour2_feed1	 USXXXDCTECH-MC01 170000000005141	2013-08-06		time=01:01:03.08 	686828	[Parsed_ebur128_0 @ 02c56b00] Summary	Integrated loudness	I: -28.8 LUFS	Threshold: -39.1 LUFS	
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology\ Strategy/Loudness/Example\ Audio/20130807_atc_hour1_feed1.wav	Feb 20 2014 22:01:52	'
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology Strategy/Loudness/Example Audio/20130807_atc_hour1_feed1.wav'	20130807_atc_hour1_feed1	 USXXXDCTECH-MC01 160000000013387	2013-08-07	creation_time : 16:00:00		Duration: 01:01:02.64,	20130807_atc_hour1_feed1	 USXXXDCTECH-MC01 160000000013387	2013-08-07		time=01:01:02.63 	686745	[Parsed_ebur128_0 @ 02c56b00] Summary	Integrated loudness	I: -29.4 LUFS	Threshold: -39.7 LUFS	
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology\ Strategy/Loudness/Example\ Audio/20130807_atc_hour2_feed1.wav	Feb 20 2014 22:01:52	'
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology Strategy/Loudness/Example Audio/20130807_atc_hour2_feed1.wav'	20130807_atc_hour2_feed1	 USXXXDCTECH-MC01 170000000025143	2013-08-07	creation_time : 17:00:00		Duration: 01:00:58.33,	20130807_atc_hour2_feed1	 USXXXDCTECH-MC01 170000000025143	2013-08-07		time=01:00:58.32 	685936	[Parsed_ebur128_0 @ 02c56b00] Summary	Integrated loudness	I: -29.2 LUFS	Threshold: -39.6 LUFS	
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology\ Strategy/Loudness/Example\ Audio/20130808_atc_hour1_feed1.wav	Feb 20 2014 22:01:52	'
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology Strategy/Loudness/Example Audio/20130808_atc_hour1_feed1.wav'	20130808_atc_hour1_feed1	 USXXXDCTECH-MC01 160000000000621	2013-08-08	creation_time : 16:00:00		Duration: 01:01:03.48,	20130808_atc_hour1_feed1	 USXXXDCTECH-MC01 160000000000621	2013-08-08		time=01:01:03.48 	686902	[Parsed_ebur128_0 @ 02c56b00] Summary	Integrated loudness	I: -28.9 LUFS	Threshold: -39.3 LUFS	
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology\ Strategy/Loudness/Example\ Audio/20130808_atc_hour2_feed1.wav	Feb 20 2014 22:01:52	'
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology Strategy/Loudness/Example Audio/20130808_atc_hour2_feed1.wav'	20130808_atc_hour2_feed1	 USXXXDCTECH-MC01 170000000012377	2013-08-08	creation_time : 17:00:00		Duration: 01:01:03.04,	20130808_atc_hour2_feed1	 USXXXDCTECH-MC01 170000000012377	2013-08-08		time=01:01:03.04 	686820	[Parsed_ebur128_0 @ 02c56b00] Summary	Integrated loudness	I: -29.3 LUFS	Threshold: -39.7 LUFS	
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology\ Strategy/Loudness/Example\ Audio/20130809_atc_hour1_feed1.wav	Feb 20 2014 22:01:52	'
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology Strategy/Loudness/Example Audio/20130809_atc_hour1_feed1.wav'	20130809_atc_hour1_feed1	 USXXXDCTECH-MC01 160000000020623	2013-08-09	creation_time : 16:00:00		Duration: 01:01:03.32,	20130809_atc_hour1_feed1	 USXXXDCTECH-MC01 160000000020623	2013-08-09		[1;5B[1;5B[1;5B[1;5B[1;5B[1;5B[1;5B[1;5B[1;5B[1;5B[1;5B[1;5B[1;5B[1;5B[1;5B[1;5B[1;5B[1;5B[1;5B[1;5B[1;5Btime=01:01:03.32 	686872	[Parsed_ebur128_0 @ 02c56b00] Summary	Integrated loudness	I: -29.7 LUFS	Threshold: -40.0 LUFS	Loudness range	LRA: 7.0 LU	Threshold: -50.1 LUFS	LRA low: -33.8 LUFS	LRA high: -26.7 LUFS	True peak	Peak: -6.5 dBFS	
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology\ Strategy/Loudness/Example\ Audio/20130809_atc_hour2_feed1.wav	Feb 20 2014 22:01:52	'
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology Strategy/Loudness/Example Audio/20130809_atc_hour2_feed1.wav'	20130809_atc_hour2_feed1	 USXXXDCTECH-MC01 170000000032379	2013-08-09	creation_time : 17:00:00		Duration: 01:01:03.74,	20130809_atc_hour2_feed1	 USXXXDCTECH-MC01 170000000032379	2013-08-09		time=01:01:03.74 	686952	[Parsed_ebur128_0 @ 02c56b00] Summary	Integrated loudness	I: -29.1 LUFS	Threshold: -39.4 LUFS	Loudness range	LRA: 7.5 LU	Threshold: -49.5 LUFS	LRA low: -33.4 LUFS	LRA high: -25.9 LUFS	True peak	Peak: -5.5 dBFS	
//dc-corpfs02/aeshare$/DigitalRadioShare/PROJECTS/Technology\ Strategy/Loudness/Example\ Audio/20130819_atc_hour1_feed1.wav	Feb 20 2014 22:01:52	'
